184,r
7,r
31,s
37,r
89,r
1,r
51,s
91,r
24,r
6,r
94,r
46,r
135,r
86,s
29,r
64,s
55,r
47,r
97,r
27,s
30,r
2,r
43,r
6,r
117,r
21,r
20,s
27,r
60,r
27,r
35,s
113,r
53,r
71,r
59,r
115,r
56,r
11,r
58,s
32,s
52,r
34,s
21,r
32,s
49,r
84,r
197,r
3,r
128,r
10,r
106,s
7,r
36,s
59,r
84,r
92,r
55,r
109,r
29,r
7,r
57,r
74,s
37,s
15,r
64,r
36,r
101,r
13,r
99,r
44,r
77,r
35,s
60,r
182,r
11,r
185,s
91,r
71,s
3,r
148,s
10,r
32,s
45,s
44,r
50,r
0,r
70,r
64,r
43,r
98,s
0,r
50,r
99,r
40,s
84,r
64,r
285,r
15,r
200,r
85,r
5,s
113,s
239,s
1,r
5,s
142,r
1,s
1,r
101,r
1,r
11,r
37,r
69,r
24,r
38,r
21,r
14,r
63,r
54,s
18,r
70,r
5,r
99,s
45,r
96,r
2,r
101,s
53,r
115,r
22,r
27,s
115,r
68,r
36,r
1,r
85,r
16,s
27,r
7,r
90,r
17,r
146,s
35,r
46,r
37,r
87,r
38,r
112,r
31,r
40,r
55,s
116,r
88,r
5,s
25,s
31,r
35,r
40,r
18,r
3,s
27,s
37,r
3,r
63,r
8,r
6,s
19,r
39,r
40,s
79,r
105,r
1,r
114,r
5,r
44,s
12,r
34,r
116,s
15,r
162,r
16,r
119,r
72,r
67,s
32,r
1,r
171,r
9,r
119,r
15,r
147,r
71,r
18,s
3,r
45,s
77,s
7,r
42,r
62,r
205,r
22,r
148,r
43,s
39,s
28,r
3,r
29,r
58,r
32,s
38,r
37,r
24,r
99,r
12,r
146,r
19,s
204,s
3,r
23,r
152,s
39,r
28,s
30,s
10,r
33,r
65,s
6,r
105,r
58,s
75,s
42,r
121,r
18,s
87,s
61,r
123,r
102,r
103,r
116,r
87,s
24,s
72,r
40,r
98,s
0,r
30,r
14,r
89,r
44,r
55,r
10,r
118,r
13,s
19,r
26,s
51,r
5,r
2,r
151,r
94,s
2,r
17,r
117,r
57,s
49,r
4,r
160,r
3,r
111,r
56,r
21,r
58,r
13,r
6,r
6,s
39,r
8,r
6,s
25,r
32,r
8,r
120,r
79,r
70,s
226,s
172,s
125,r
111,s
19,r
113,r
318,s
27,s
197,s
15,r
66,r
93,r
45,r
87,s
71,r
17,r
101,r
33,r
43,s
25,r
5,s
3,s
9,s
38,r
19,r
7,s
24,r
44,r
133,s
49,r
85,r
110,r
176,r
164,r
1,s
134,r
10,r
109,s
15,r
60,r
2,s
25,r
24,r
1,s
122,r
10,r
28,r
147,r
14,s
102,r
4,r
106,s
119,r
22,r
120,r
21,r
45,s
133,r
29,r
360,s
5,r
26,r
104,r
120,r
139,r
61,s
61,r
11,s
8,s
20,r
35,s
60,s
51,s
4,s
11,r
24,r
58,r
179,r
0,r
333,r
17,s
102,r
216,r
42,s
129,r
94,r
47,r
76,s
222,r
0,r
76,s
78,r
33,s
89,r
11,r
49,r
2,s
22,r
57,r
21,r
23,s
9,s
195,s
40,s
3,r
175,s
128,r
120,r
113,r
58,s
70,r
160,s
63,r
2,r
152,s
26,r
78,r
274,r
88,r
11,s
66,r
157,r
109,r
279,r
17,r
106,r
64,r
163,s
8,s
122,r
16,r
74,r
127,s
106,s
73,s
65,s
22,r
111,s
22,r
8,r
22,s
367,r
58,s
66,s
41,r
90,r
2,s
27,s
147,r
63,r
49,r
57,r
1,s
135,r
26,r
115,r
17,r
143,r
417,r
15,s
31,r
68,r
22,r
75,s
63,r
123,r
160,r
89,r
2,r
13,s
84,r
21,r
66,r
79,r
57,r
79,r
26,r
14,r
198,r
6,r
53,r
46,r
25,r
199,r
8,s
6,r
52,r
53,r
47,r
69,r
57,r
15,r
19,r
132,s
31,r
980,r
117,r
41,s
105,s
3,r
105,r
27,s
8,s
149,s
655,r
409,r
14,r
33,r
42,r
46,r
36,r
31,r
14,s
8,r
52,r
259,r
1092,r
731,r
17,s
108,r
115,s
154,s
131,r
58,s
10,s
15,r
65,r
31,s
13,s
195,r
156,r
126,s
632,r
670,r
25,r
12,s
67,r
33,s
685,r
344,r
501,s
662,r
168,r
124,r
1581,r
48,r
16,r
47,r
20,r
10,s
86,r
20,r
72,r
18,s
32,r
51,s
1,s
251,r
111,r
1249,r
7,s
121,r
908,s
28,s
337,r
16,r
313,s
107,s
33,r
31,r
7,s
103,s
135,r
41,r
61,r
10,r
2,s
113,r
483,r
9,r
31,s
161,r
249,r
35,r
143,s
7,r
142,r
3926,s
5,s
111,s
18,s
53,s
304,r
84,r
1383,r
49,r
35,r
17,r
17,r
216,r
36,s
105,s
22,r
33,s
72,s
126,s
21,r
398,r
31,s
65,r
6,s
45,s
11,s
1574,r
50,s
16,s
16,r
7,r
119,r
97,r
35,s
425,s
586,r
62,s
4,r
398,r
47,r
32,r
49,r
52,s
14,s
42,r
21,s
18,r
6,s
18,r
146,s
24,r
12,r
109,s
1534,r
33,r
34,s
8,s
17,r
74,s
17,r
144,r
8,s
31,r
109,r
87,s
553,r
524,r
114,r
37,s
107,r
83,s
39,r
10,s
1,r
92,s
126,r
22,r
8,s
367,r
246,r
219,r
93,r
8,r
1,r
98,s
8,r
103,r
49,r
180,s
56,s
69,r
53,s
1164,s
284,r
41,s
11,r
172,r
3,s
3,s
608,r
541,r
114,r
39,r
12,s
326,s
406,r
18,s
8,s
101,r
163,s
8,s
32,s
39,s
171,r
208,r
46,r
16,r
116,s
33,s
62,r
15,r
37,r
27,s
85,s
86,r
7,r
89,s
10,s
26,r
31,r
157,r
1604,r
201,r
66,s
8,s
128,r
6,s
956,r
48,r
420,r
49,r
300,r
388,r
46,r
43,r
639,s
183,s
306,r
254,r
14,r
43,s
176,s
21,r
21,r
112,s
192,r
508,s
481,s
98,s
92,s
17,s
14,r
80,s
255,s
541,s
258,s
41,s
109,s
57,r
83,r
44,r
77,r
55,s
53,r
72,r
120,r
168,r
47,r
13,s
158,s
223,s
985,s
2,r
157,r
934,r
107,r
337,r
97,r
67,r
67,r
67,r
59,r
47,r
63,r
2,s
130,s
6,r
97,s
16,s
1352,r
21,s
41,r
65,s
116,s
48,r
13,r
64,r
79,r
159,r
10,s
212,r
130,r
262,s
568,r
9,s
343,s
130,s
35,r
2,s
178,r
1647,s
102,s
286,r
217,s
1092,r
85,s
189,r
40,r
42,r
8,r
44,r
158,r
447,s
406,s
24,s
2377,r
43,r
69,r
185,r
482,r
235,r
16,r
226,r
146,s
166,s
24,r
60,r
621,r
182,r
11,r
38,r
5,s
103,s
35,r
41,s
84,s
26,s
139,r
490,r
112,r
133,r
336,s
18,r
1314,s
159,r
47,s
7,r
44,r
87,r
44,r
43,r
118,r
36,s
944,r
409,s
1,r
133,s
1,r
234,r
85,r
73,r
10,s
99,s
49,r
1234,r
17,r
10,s
104,s
176,r
310,s
91,r
31,s
93,r
87,r
64,s
12,r
15,r
84,r
72,r
31,r
5,s
43,s
67,s
3,s
101,r
8,s
534,r
105,r
96,r
7,s
97,s
14,s
32,r
99,r
92,s
84,s
21,r
28,r
169,r
59,s
244,s
552,r
671,s
246,r
259,r
66,r
52,r
543,r
47,r
28,r
34,r
28,r
49,r
342,s
619,r
45,r
59,r
66,r
1358,r
364,r
33,s
19,r
38,r
23,r
45,r
153,s
144,r
65,r
91,r
116,r
120,s
7,s
117,r
17,s
66,s
83,s
28,r
89,r
52,r
41,r
59,r
1052,s
1189,r
147,s
22,r
6,r
38,r
8,s
36,r
922,r
11,s
104,s
1134,r
161,r
41,r
3,r
7,s
99,r
110,s
106,r
10,s
65,r
78,r
5,r
154,s
1174,s
11,s
93,r
10,s
154,r
63,r
17,s
19,r
5,r
96,r
18,s
86,s
25,r
4,s
93,r
78,s
37,s
154,r
19,r
662,r
13,s
15,s
98,r
12,r
1,r
89,r
24,r
60,r
33,r
6,s
23,s
24,r
150,r
102,s
119,s
92,r
97,r
19,s
109,r
97,r
196,r
96,r
31,s
10,s
202,r
99,r
61,r
1176,r
60,r
126,r
62,s
19,r
239,s
224,s
171,s
11,r
185,r
174,r
113,r
236,r
56,s
2,r
3,r
131,s
2,r
6,r
2,r
8,s
91,s
17,r
14,r
11,r
9,s
10,s
10,s
0,r
47,s
10,r
4,r
80,s
2,s
88,r
25,s
6,r
5,r
27,r
491,r
119,s
52,r
67,r
11,r
72,r
22,r
37,s
1063,r
263,s
34,r
1245,r
9,s
876,s
12,s
103,r
13,r
7,s
8,s
458,r
169,r
187,r
746,r
293,s
104,s
11,s
91,r
209,s
23,r
1626,r
9,r
171,r
12,s
52,s
265,s
322,r
134,r
1275,r
10,s
114,s
1410,r
1010,r
147,r
64,s
2,r
22,r
24,r
62,r
1102,r
20,s
27,r
86,r
6,r
39,s
6,r
34,r
1590,s
521,r
127,r
16,r
38,r
7,s
105,r
17,r
72,s
78,r
220,r
172,r
9,s
18,r
130,r
1313,r
284,r
9,r
57,s
6,s
160,r
45,s
3,s
5,r
69,s
241,s
1242,s
838,r
179,r
159,r
42,r
1,r
199,r
33,r
292,r
47,r
620,r
11,s
107,r
13,r
155,s
271,r
719,s
9,s
110,s
2,r
50,r
7,r
185,r
1393,r
45,r
400,r
49,r
409,r
45,r
1454,r
122,r
6,s
81,r
22,s
15,r
149,s
148,r
105,r
9,r
73,r
409,r
10,s
13,r
231,r
124,r
119,r
165,r
176,s
97,s
93,r
97,r
169,s
46,r
161,r
30,s
52,r
54,r
19,s
8,r
53,s
57,s
5,r
104,s
330,s
29,r
174,r
225,s
10,s
257,s
16,s
262,r
81,s
103,r
11,r
118,s
28,r
126,r
24,r
39,r
15,s
30,r
159,r
206,s
215,r
1331,r
110,r
45,r
22,s
52,s
16,r
48,s
116,r
49,r
46,r
15,s
52,r
22,r
7,r
76,r
8,s
46,s
81,r
94,s
39,r
402,s
922,s
21,r
110,r
13,r
327,r
28,r
9,s
111,s
109,s
521,r
11,r
10,r
97,r
13,r
30,s
33,r
173,r
35,s
107,s
9,s
113,r
171,r
114,r
200,r
444,r
60,s
474,r
38,s
25,s
104,r
17,r
77,s
193,s
28,r
18,r
2875,s
78,s
491,r
21,r
13,s
6,r
880,r
95,r
106,r
135,r
27,r
11,s
108,r
5,r
780,r
69,s
60,r
9,s
30,r
145,s
52,s
74,r
112,r
73,r
54,r
90,r
30,s
7,r
175,s
118,r
155,r
443,r
0,s
103,r
50,s
1229,s
2385,r
23,s
62,r
14,s
191,s
391,r
367,s
7,r
6,s
99,s
49,r
11,s
21,s
348,r
7,s
21,r
257,r
167,r
4,r
24,s
61,r
51,s
79,s
723,r
92,r
1170,r
216,r
35,s
7,r
20,r
54,r
524,s
10,s
146,r
28,r
144,r
15,s
60,s
97,r
16,s
119,r
12,s
55,r
41,s
0,r
65,r
211,r
7,r
115,s
85,r
50,r
129,r
82,s
944,r
11,r
52,r
67,r
1381,s
511,r
112,r
145,s
181,r
52,r
3,r
53,r
8,r
25,s
108,s
15,s
80,r
9,s
20,s
68,r
54,s
174,r
80,r
157,s
87,s
39,r
59,r
133,r
62,r
10,r
34,r
92,s
22,s
49,r
53,s
49,r
18,s
207,s
46,r
126,s
2,r
71,s
7,r
31,r
100,r
79,r
56,r
30,r
1194,r
791,r
217,s
2,s
17,r
95,s
2,r
65,r
65,r
65,r
67,r
170,s
76,s
846,r
140,r
22,r
84,s
14,s
11,r
81,s
15,r
82,r
171,r
92,r
8,s
112,s
56,r
112,r
84,r
14,r
50,s
40,r
30,r
31,s
906,r
118,r
36,r
37,s
109,s
156,r
142,r
206,s
134,s
16,r
28,r
97,r
95,r
15,r
9,s
103,s
371,s
9,s
6,r
90,r
49,r
80,r
63,r
188,s
33,r
137,s
25,s
15,r
156,r
118,r
1,s
108,r
177,s
11,s
17,r
99,s
16,s
21,r
115,s
573,r
123,r
42,r
10,s
56,s
53,s
163,s
174,s
39,r
155,r
69,r
99,r
37,r
36,r
156,r
118,r
37,s
238,r
1434,s
6,s
69,s
268,s
40,r
142,s
1304,r
10,s
112,s
605,s
1133,r
48,r
719,r
123,r
32,r
1171,r
44,s
2,s
5,s
5,r
280,r
117,r
42,s
155,s
336,r
67,s
94,r
108,r
77,r
44,r
37,s
129,r
12,r
5,s
1,s
106,s
137,r
37,r
10,r
17,s
77,r
48,r
55,s
20,r
361,r
29,s
337,r
79,r
69,r
486,s
716,s
8,s
543,r
48,r
890,r
65,r
417,r
202,s
66,r
56,r
830,s
465,r
44,r
2408,r
284,r
178,s
581,r
44,s
7,s
99,s
12,s
67,r
198,r
82,s
10,s
361,r
39,r
582,r
270,s
106,r
9,r
77,s
32,s
48,r
14,r
9,s
68,r
164,s
106,s
11,r
787,s
564,r
41,r
13,s
76,r
26,r
5,s
77,r
110,r
37,r
118,r
7,r
7,r
27,r
50,s
84,r
58,s
1509,r
125,s
42,r
59,r
306,r
16,r
5,s
222,r
2,s
91,s
7,s
297,s
417,r
538,r
9,s
81,r
24,r
78,s
55,r
71,r
11,r
21,r
41,s
90,r
116,s
1067,r
150,r
10,r
133,s
23,r
42,s
29,s
23,r
33,r
1,r
37,s
27,r
5,r
48,s
9,s
8,r
238,r
4,r
39,s
43,s
72,s
50,r
42,s
144,r
105,s
1046,s
38,s
184,r
1146,r
7,r
9,r
109,r
66,r
50,s
10,s
15,s
20,r
61,r
7,r
61,r
10,s
49,r
661,r
168,s
93,r
21,s
20,r
268,r
132,s
155,r
38,r
50,r
126,r
155,r
4,r
8,r
1700,r
87,r
125,s
69,r
7,r
5,s
258,r
140,r
71,r
171,r
58,s
20,s
155,s
375,r
11,s
1409,s
14,s
2276,s
619,r
592,s
6,r
132,s
113,r
629,r
44,r
919,r
46,r
1428,r
48,r
939,r
7,s
5,s
31,r
82,s
61,s
53,r
128,s
577,r
22,s
42,r
78,s
24,r
168,r
147,s
42,s
60,r
1,s
108,r
20,s
149,s
119,r
1080,s
195,r
571,r
24,s
12,s
10,r
176,s
13,r
42,s
52,s
40,s
916,r
175,r
141,s
109,r
357,r
26,r
9,s
108,s
34,r
17,r
100,r
27,r
52,r
98,s
34,r
26,s
481,r
174,s
751,r
356,r
111,r
47,r
97,r
79,r
7,r
23,s
90,s
207,s
1363,r
93,s
5,r
57,r
211,r
44,r
21,r
47,s
7,r
12,r
1335,r
94,r
78,r
36,r
618,r
20,s
37,s
70,r
48,r
80,s
47,r
28,r
45,s
79,r
90,s
16,s
51,r
674,r
115,r
29,r
891,r
62,r
269,r
1431,s
5,s
3,r
53,r
55,r
30,r
6,r
70,r
1510,r
46,s
7,s
62,r
3,r
161,r
20,r
5,r
19,s
8,s
14,r
8,r
8,r
24,r
5,s
50,r
15,s
26,r
34,s
9,s
39,s
25,s
4,s
51,r
36,s
23,r
82,r
83,r
41,r
1477,s
186,s
301,r
22,s
69,r
61,r
311,r
85,s
8,r
45,s
20,s
5,r
6,r
56,r
170,r
1365,r
65,r
45,r
36,r
42,s
21,r
21,s
107,s
6,s
174,r
95,r
69,r
240,r
1180,r
26,s
19,r
543,r
230,r
348,r
8,s
134,s
21,s
219,r
332,r
102,r
1367,r
44,r
36,r
297,r
421,s
9,s
98,s
325,r
74,s
52,s
142,r
85,s
187,r
2667,s
11,s
104,r
13,s
256,s
185,s
121,r
136,r
80,r
109,s
18,s
0,r
45,r
60,s
10,s
180,s
192,r
33,s
295,r
787,r
1543,r
46,r
31,r
20,r
390,r
768,s
8,s
133,s
17,s
24,s
294,r
20,s
8,s
68,r
63,r
89,s
46,s
18,s
23,s
45,r
75,s
3,s
102,s
64,s
120,r
83,s
1579,r
1280,r
228,r
37,r
44,r
49,r
47,r
26,r
46,r
54,r
49,r
19,r
29,r
48,s
48,r
1024,s
108,s
94,s
74,r
72,s
75,r
9,r
7,r
78,s
35,s
28,s
66,r
51,s
31,s
107,r
7,s
381,s
103,r
54,s
44,r
44,r
86,s
48,s
34,s
43,r
53,r
16,s
175,s
8,s
331,r
12,s
110,s
298,r
443,r
104,s
214,s
120,r
31,s
201,r
107,r
122,r
105,s
13,s
62,s
59,r
229,s
23,s
14,s
107,s
226,r
20,s
98,r
497,r
399,r
147,r
8,r
8,r
52,s
46,s
20,r
27,r
221,s
96,r
183,r
1824,s
941,r
73,r
22,s
21,r
23,r
93,s
16,r
122,s
80,r
66,r
3,s
59,r
52,s
12,r
116,r
1,s
49,r
11,r
7,s
81,r
86,r
1459,s
91,r
227,r
727,r
244,r
194,r
104,r
61,r
120,r
204,s
591,r
63,r
39,r
28,r
25,r
119,r
1039,r
202,r
46,r
967,s
101,s
164,r
751,r
113,s
142,r
8,r
8,s
10,s
11,s
64,r
19,s
39,r
13,r
7,s
17,r
73,r
268,s
780,s
141,r
48,r
291,r
30,r
61,s
151,s
276,s
44,s
6,s
95,s
47,r
19,r
106,r
425,r
117,r
52,s
101,r
110,r
309,s
897,s
387,s
633,s
9,s
111,r
861,r
269,r
17,s
105,r
132,s
77,r
31,r
43,s
52,r
155,r
47,r
3,s
62,s
91,r
12,r
56,s
384,r
13,r
8,r
14,r
174,r
39,r
50,r
1265,r
80,r
20,s
48,r
21,s
15,s
5,r
23,r
431,r
47,r
7,s
5,r
17,r
1328,s
173,s
94,r
184,r
67,r
4,s
20,r
95,r
38,r
23,s
60,s
48,r
87,s
59,r
16,r
93,s
31,r
8,s
139,r
103,r
31,r
192,s
2,r
82,r
35,s
14,s
1,s
4,r
12,s
12,s
34,r
57,s
484,r
10,r
690,s
69,s
34,r
69,r
6,r
40,r
94,r
75,s
160,s
70,r
155,r
679,r
6,r
8,s
134,r
70,s
28,r
156,r
675,r
599,r
74,r
55,r
186,r
3,s
850,r
12,s
102,s
76,s
90,r
149,r
5,r
1419,r
97,r
1235,r
290,r
93,r
47,r
146,r
239,s
10,s
89,r
16,r
16,s
68,s
38,r
240,r
1777,r
145,r
573,r
46,r
20,s
39,r
17,s
7,r
8,r
11,s
99,s
94,s
59,s
134,s
702,r
129,s
151,s
5,s
81,s
362,r
41,r
88,r
14,s
140,r
10,r
82,s
96,r
82,s
14,r
2,r
97,r
71,s
113,r
8,s
16,s
46,s
64,s
1034,s
9,r
102,s
112,r
702,r
67,r
38,r
47,s
31,s
51,r
29,s
7,r
22,r
22,s
15,s
8,r
40,r
2921,r
70,r
1000,r
49,r
20,r
364,s
34,r
18,r
98,r
80,r
209,s
86,r
309,s
943,r
41,s
14,r
46,r
43,r
107,r
26,r
25,r
32,r
60,r
11,s
11,r
39,r
66,s
3,r
8,s
16,r
79,r
71,s
529,s
10,r
437,r
9,s
110,r
15,s
13,r
60,s
70,s
68,s
672,r
11,s
103,r
12,r
522,r
160,s
128,s
455,s
99,s
70,r
76,r
39,r
38,r
1650,s
49,s
33,s
11,s
102,r
554,s
30,s
255,r
7,s
1151,s
16,s
198,r
128,r
35,s
1301,r
26,s
85,r
25,r
66,s
39,s
23,r
6,r
214,r
24,r
12,s
31,s
57,r
15,s
90,r
6,r
66,r
63,s
146,s
13,s
21,r
21,s
10,s
114,r
22,r
64,r
97,r
31,r
112,r
22,r
324,r
46,s
48,s
57,s
7,r
1904,s
19,s
250,r
46,r
1690,r
46,r
26,r
201,r
44,r
1711,r
47,r
768,r
46,r
33,r
23,r
47,r
61,s
8,r
84,s
54,r
116,r
1216,s
318,r
44,r
76,r
16,r
38,s
7,r
176,r
20,r
17,r
6,r
58,r
30,r
17,r
27,r
41,s
55,r
3,r
835,r
117,s
123,r
52,r
46,s
7,s
6,s
149,s
8,s
61,s
479,r
149,r
46,r
110,s
26,s
53,r
37,r
4,r
88,s
60,r
25,s
6,r
232,s
9,r
35,r
777,r
119,s
78,r
5,s
110,r
49,s
160,r
200,s
115,s
122,s
10,s
116,r
145,s
6,s
158,r
404,r
55,s
158,s
153,r
1281,r
24,r
29,s
32,s
68,r
15,r
11,r
13,r
1445,s
1007,r
69,s
5,r
45,r
23,r
23,r
55,r
45,r
24,r
44,r
35,r
240,s
9,s
104,s
16,s
94,s
69,r
693,r
68,r
12,s
41,s
41,s
21,s
47,r
8,s
102,r
22,s
21,s
162,r
85,s
74,r
73,r
17,r
1507,r
113,s
405,r
74,r
9,s
107,s
16,s
161,r
7,s
13,r
13,s
29,s
61,r
26,r
41,s
23,s
39,r
40,s
26,s
20,s
26,r
152,r
58,s
99,s
188,r
52,r
921,r
66,r
634,r
340,s
92,r
113,r
59,r
584,s
89,s
193,r
424,r
9,r
96,s
37,s
84,r
132,r
256,r
174,r
90,r
122,s
122,r
32,s
23,s
50,r
82,r
266,s
204,s
19,s
1318,s
111,r
1486,s
9,s
98,s
492,r
69,s
21,r
62,s
8,r
15,r
14,r
244,s
5,r
58,s
107,s
1744,r
50,r
37,s
55,r
529,s
362,r
104,r
41,r
36,s
88,r
16,s
28,r
79,r
1428,r
47,r
33,r
7,s
4,r
77,s
27,r
15,r
11,r
8,s
5,r
38,s
39,s
8,s
31,s
46,r
112,r
30,r
108,s
831,r
46,r
77,s
196,r
53,s
17,s
21,s
117,s
211,r
75,r
85,r
117,r
8,r
12,s
68,s
94,r
28,r
126,r
77,s
17,r
141,r
62,s
1004,r
896,r
23,s
109,r
41,r
27,r
73,s
9,r
134,r
90,r
36,s
36,r
285,s
39,s
107,r
78,r
48,r
1227,s
210,s
91,s
128,r
65,r
62,s
0,r
82,r
25,s
98,r
92,r
606,r
335,s
5,r
26,r
34,s
6,r
64,r
332,r
40,r
74,r
197,r
129,s
8,s
192,s
31,s
5,s
119,s
10,r
149,s
197,s
624,r
11,s
76,r
398,r
117,s
688,r
108,r
342,s
68,r
76,r
21,r
91,r
7,r
1932,r
87,r
38,r
44,r
383,s
28,r
974,r
16,s
32,s
92,r
0,r
27,r
191,s
24,s
76,r
119,r
142,s
0,r
25,s
118,r
0,r
4,s
106,r
90,r
6,r
159,s
11,s
8,s
1101,r
85,s
51,r
14,s
69,s
70,s
26,r
1199,s
46,r
8,r
6,s
106,r
64,r
98,r
51,r
3,r
7,r
51,r
7,r
829,r
116,r
54,r
7,r
43,s
4,r
115,r
102,r
1152,r
69,r
26,r
47,s
98,s
30,r
22,s
28,s
83,r
10,r
23,r
4,r
40,r
160,r
908,r
54,s
90,s
922,s
52,s
118,r
41,r
21,s
131,r
212,s
117,r
1178,r
1,s
113,s
331,r
320,r
1,r
81,r
2917,r
303,r
58,r
136,r
6,s
4,s
100,r
6,r
9,r
251,s
116,s
23,s
172,s
82,r
64,s
24,s
187,r
1,s
16,s
113,r
41,r
19,s
21,s
79,s
123,r
82,r
141,r
33,r
129,s
19,s
61,r
15,r
103,r
63,s
92,s
19,r
128,r
133,r
11,r
17,s
8,s
72,r
74,r
80,s
694,r
13,s
10,s
61,r
59,r
110,s
17,s
128,s
1056,s
191,s
586,r
10,r
13,s
130,r
3,s
11,s
97,s
5,r
1229,r
123,r
98,r
49,s
7,s
26,r
45,r
46,r
194,s
540,r
19,s
125,r
101,s
113,r
200,r
300,s
45,r
46,r
48,r
16,r
415,s
7,s
12,r
148,r
47,r
17,s
108,r
86,r
43,r
24,r
82,s
0,s
2,r
177,r
1219,r
45,r
18,r
206,r
112,r
3,r
55,s
104,r
391,r
124,r
56,r
14,s
102,r
32,r
28,s
42,s
47,r
1236,s
143,s
1125,s
16,s
153,s
211,r
45,r
375,r
110,s
183,r
31,s
1034,r
16,s
66,s
32,r
44,r
16,r
23,s
7,r
13,r
9,r
140,s
296,s
276,r
893,r
194,r
68,r
0,r
111,r
170,r
68,r
6,s
207,s
26,s
108,s
12,r
108,r
7,s
4,r
37,s
33,r
0,r
45,s
59,r
3,r
10,r
60,r
12,r
32,r
10,r
9,s
39,r
29,s
20,r
29,s
229,r
4,s
112,s
227,r
50,r
2,s
23,s
172,r
101,r
117,r
105,r
109,s
10,s
30,r
8,r
210,r
892,r
65,r
48,r
11,r
3,r
7,s
110,s
70,s
41,s
97,r
9,s
20,r
4,r
15,s
155,r
2,r
72,r
125,s
53,r
9,r
1135,s
98,s
740,r
95,r
36,s
108,r
72,r
55,r
75,r
162,s
9,s
112,s
100,r
48,r
2,s
110,r
447,r
108,s
19,s
115,s
38,s
3,s
123,r
16,r
17,s
64,s
146,s
177,r
32,s
11,r
34,r
196,r
5,s
167,r
811,s
10,r
415,r
16,r
194,r
2778,r
708,r
19,r
43,r
5,r
8,s
6,s
97,s
8,s
63,s
11,s
68,s
110,s
140,r
189,r
109,r
13,s
76,r
477,r
944,r
533,r
45,r
40,r
21,r
46,r
554,s
9,r
107,r
112,r
79,r
1344,r
46,r
28,r
45,r
99,r
31,s
361,r
74,r
117,r
64,s
1299,r
357,r
547,r
47,s
7,s
5,r
51,r
534,r
970,s
104,r
447,s
59,r
27,r
16,r
6,r
11,s
8,s
5,r
101,s
43,s
49,s
25,r
49,r
288,s
736,r
10,s
36,s
201,s
122,r
58,r
64,r
116,s
861,r
253,s
12,r
58,r
68,s
37,r
3,s
2,r
10,s
103,r
57,s
374,r
15,r
23,r
109,r
15,s
3,s
194,s
163,r
7,r
149,s
19,s
194,s
13,s
202,r
200,r
108,r
5,s
5,r
122,r
57,r
64,s
61,r
6,s
6,s
115,s
235,r
10,r
115,r
15,r
72,s
33,s
36,r
28,r
9,r
91,s
101,s
17,s
26,r
146,s
892,r
76,r
100,r
672,r
