0,recvmailall
128,sendmail-noatt-smallmsg
12,recvmailall
32,sendmail-noatt-smallmsg
21,sendmail-noatt-smallmsg
30,sendmail-noatt-smallmsg
35,sendmail-noatt-smallmsg
6,recvmailheaderonly
2,sendmail-noatt-largemsgsendmail-noatt-largemsg
9,sendmail-noatt-smallmsg
10,sendmail-noatt-largemsg
30,recvmailheaderonly
13,recvmailall
7,sendmail-noatt-smallmsg
59,sendmail-noatt-smallmsg
16,sendmail-noatt-smallmsg
5,recvmailall
41,sendmail-noatt-largemsg
97,recvmailheaderonly
3,sendmail-noatt-largemsgsendmail-noatt-largemsg
31,recvmailall
169,sendmail-noatt-largemsgsendmail-noatt-smallmsg
4,sendmail-noatt-smallmsg
28,recvmailall
268,sendmail-noatt-largemsg
112,recvmailall
54,sendmail-noatt-smallmsg
19,sendmail-noatt-smallmsg
32,sendmail-noatt-smallmsg
11,recvmailall
47,sendmail-noatt-smallmsg
48,recvmailall
9,sendmail-noatt-smallmsg
127,sendmail-noatt-smallmsg
0,recvmailall
37,recvmailall
156,sendmail-noatt-largemsg
74,sendmail-noatt-largemsg
41,sendmail-noatt-smallmsg
64,sendmail-noatt-smallmsg
43,recvmailheaderonly
21,recvmailall
95,recvmailheaderonly
15,sendmail-noatt-smallmsg
28,sendmail-noatt-smallmsg
68,recvmailheaderonly
14,sendmail-noatt-smallmsg
36,sendmail-noatt-largemsg
51,recvmailheaderonly
14,sendmail-noatt-smallmsg
20,sendmail-noatt-largemsg
28,recvmailheaderonly
91,recvmailheaderonly
37,sendmail-noatt-smallmsg
13,sendmail-noatt-smallmsg
37,recvmailall
26,sendmail-noatt-largemsg
36,sendmail-noatt-smallmsg
66,recvmailall
22,sendmail-noatt-smallmsg
51,recvmailall
47,recvmailall
126,recvmailall
33,recvmailall
122,sendmail-noatt-smallmsg
4,recvmailall
12,sendmail-noatt-smallmsg
71,recvmailheaderonly
55,recvmailall
5,recvmailheaderonly
126,sendmail-noatt-largemsg
5,sendmail-noatt-largemsg
27,sendmail-noatt-smallmsg
41,recvmailheaderonly
24,sendmail-noatt-largemsg
31,recvmailheaderonly
98,recvmailheaderonly
6,sendmail-noatt-smallmsg
119,recvmailall
17,sendmail-noatt-smallmsg
136,sendmail-noatt-largemsg
7,recvmailall
2,sendmail-noatt-largemsg
116,recvmailheaderonly
189,recvmailheaderonly
3,sendmail-noatt-largemsg
112,recvmailall
18,sendmail-noatt-largemsg
27,sendmail-noatt-smallmsg
56,recvmailall
24,sendmail-noatt-smallmsg
55,recvmailall
25,sendmail-noatt-smallmsg
119,sendmail-noatt-largemsg
23,recvmailall
22,sendmail-noatt-smallmsg
61,sendmail-noatt-smallmsg
27,sendmail-noatt-smallmsg
98,sendmail-noatt-smallmsg
35,recvmailall
1,recvmailheaderonly
50,sendmail-noatt-largemsg
106,recvmailheaderonly
4,recvmailall
53,sendmail-noatt-smallmsg
8,sendmail-noatt-smallmsg
28,sendmail-noatt-smallmsg
60,sendmail-noatt-smallmsg
105,sendmail-noatt-smallmsg
62,sendmail-noatt-smallmsg
133,recvmailall
66,sendmail-noatt-largemsg
17,sendmail-noatt-smallmsg
31,sendmail-noatt-smallmsg
3,recvmailall
33,sendmail-noatt-largemsg
45,sendmail-noatt-largemsg
11,sendmail-noatt-smallmsg
43,sendmail-noatt-smallmsg
21,sendmail-noatt-smallmsg
33,sendmail-noatt-smallmsg
46,recvmailheaderonly
6,sendmail-noatt-largemsgsendmail-noatt-largemsg
16,recvmailall
99,sendmail-noatt-largemsg
1,sendmail-noatt-smallmsg
9,sendmail-noatt-smallmsg
2,recvmailall
128,recvmailheaderonly
154,sendmail-noatt-smallmsg
47,recvmailall
4,sendmail-noatt-smallmsg
162,sendmail-noatt-smallmsg
23,recvmailall
136,recvmailall
50,recvmailall
106,recvmailall
23,recvmailheaderonly
8,recvmailall
18,sendmail-noatt-largemsg
36,recvmailheaderonly
50,sendmail-noatt-largemsg
59,sendmail-noatt-largemsg
10,recvmailheaderonly
118,sendmail-noatt-largemsgsendmail-noatt-largemsg
39,sendmail-noatt-largemsg
3,sendmail-noatt-smallmsg
117,recvmailall
87,recvmailall
61,sendmail-noatt-largemsg
36,recvmailall
51,recvmailall
54,recvmailall
21,sendmail-noatt-largemsg
81,recvmailheaderonly
1,recvmailheaderonly
29,recvmailall
117,recvmailall
13,recvmailheaderonly
40,sendmail-noatt-smallmsg
151,recvmailall
8,sendmail-noatt-largemsg
116,recvmailall
111,recvmailall
27,recvmailall
6,sendmail-noatt-largemsg
73,recvmailall
4,recvmailheaderonly
18,recvmailheaderonly
40,sendmail-noatt-smallmsg
6,sendmail-noatt-largemsg
19,recvmailall
34,recvmailall
31,recvmailall
48,recvmailall
10,sendmail-noatt-largemsg
65,sendmail-noatt-largemsgsendmail-noatt-largemsg
27,sendmail-noatt-smallmsg
33,sendmail-noatt-smallmsg
20,sendmail-noatt-largemsgsendmail-noatt-largemsg
7,sendmail-noatt-smallmsg
12,sendmail-noatt-largemsg
19,sendmail-noatt-smallmsg
13,recvmailall
0,sendmail-noatt-smallmsg
5,sendmail-noatt-smallmsg
47,recvmailall
42,recvmailall
7,recvmailall
59,sendmail-noatt-smallmsg
23,sendmail-noatt-smallmsg
57,recvmailall
147,recvmailall
29,sendmail-noatt-smallmsg
67,recvmailall
58,recvmailall
47,sendmail-noatt-smallmsg
15,recvmailall
93,recvmailall
38,recvmailheaderonlyrecvmailheaderonly
151,sendmail-noatt-smallmsg
7,recvmailheaderonlyrecvmailheaderonly
29,recvmailheaderonly
90,recvmailheaderonly
52,sendmail-noatt-smallmsg
100,recvmailheaderonly
42,recvmailheaderonly
123,recvmailheaderonly
118,sendmail-noatt-smallmsg
37,sendmail-noatt-largemsgsendmail-noatt-largemsg
6,recvmailheaderonly
55,sendmail-noatt-smallmsg
46,sendmail-noatt-smallmsg
25,recvmailall
17,sendmail-noatt-smallmsg
43,sendmail-noatt-smallmsg
49,recvmailall
4,recvmailall
135,recvmailall
33,sendmail-noatt-largemsgsendmail-noatt-largemsg
37,sendmail-noatt-largemsg
56,recvmailheaderonly
81,sendmail-noatt-largemsg
8,recvmailall
64,recvmailheaderonly
60,recvmailall
1,sendmail-noatt-smallmsg
48,recvmailall
21,sendmail-noatt-smallmsg
148,recvmailall
54,sendmail-noatt-smallmsg
55,recvmailall
46,sendmail-noatt-largemsg
70,recvmailall
31,recvmailheaderonly
61,recvmailall
8,recvmailall
67,sendmail-noatt-smallmsg
47,recvmailall
8,recvmailall
2,sendmail-noatt-largemsgsendmail-noatt-smallmsg
43,sendmail-noatt-largemsg
51,sendmail-noatt-smallmsg
17,sendmail-noatt-smallmsg
99,sendmail-noatt-largemsgsendmail-noatt-largemsg
35,sendmail-noatt-largemsg
50,recvmailall
84,recvmailall
21,sendmail-noatt-largemsg
